index,x,y,z,HoldTime,GimbalPitch
2130,3.42244452670956,5.0443781458524235,1,0.5,-90.0
2131,3.1771305758054607,5.080434430675202,1,0.5,-90.0
2132,2.9292752623299694,5.087156348380484,1,0.5,-90.0
2133,2.682320924157055,5.064447767911565,1,0.5,-90.0
2134,2.4398016389735906,5.012630870077285,1,0.5,-90.0
2135,2.205085122529712,4.932422371556608,1,0.5,-90.0
2136,1.9815296177499213,4.824966930633625,1,0.5,-90.0
2137,1.7722390947568305,4.691753448359073,1,0.5,-90.0
2138,1.5802074886406736,4.534684273755967,1,0.5,-90.0
2139,1.4081008743196168,4.355936508064969,1,0.5,-90.0
2140,1.2583810427935893,4.158062936750526,1,0.5,-90.0
2141,1.133126753816662,3.9438063239858905,1,0.5,-90.0
2142,1.034129844300059,3.716226246027369,1,0.5,-90.0
2143,0.9627654209304999,3.4784769626748355,1,0.5,-90.0
2144,0.920055271739511,3.2339529108203897,1,0.5,-90.0
2145,0.9065940780540158,2.9860427342894806,1,0.5,-90.0
2146,0.9225767603841812,2.7382851946115805,1,0.5,-90.0
2147,0.9677846229235696,2.4941132217707302,1,0.5,-90.0
2148,1.0415753019108742,2.2570114647992807,1,0.5,-90.0
2149,1.142929385396862,2.030264725423541,1,0.5,-90.0
2150,1.2704037310359324,1.8171083307495115,1,0.5,-90.0
2151,1.4222357185640515,1.6204950055480434,1,0.5,-90.0
2152,1.5962627468518151,1.4432297020820577,1,0.5,-90.0
2153,1.7900780658579938,1.2877678759822928,1,0.5,-90.0
2154,2.0009211359475527,1.1563273256106397,1,0.5,-90.0
2155,2.225876128591814,1.0507290260178044,1,0.5,-90.0
2156,2.461739430917143,0.9724798578453768,1,0.5,-90.0
2157,2.7052495580152485,0.922664728480922,1,0.5,-90.0
2158,2.952939324906142,0.901995731545294,1,0.5,-90.0
2159,3.2013842065150713,0.9107613825976673,1,0.5,-90.0
2160,3.447047510918835,0.9488396498286846,1,0.5,-90.0
2161,3.686533247947665,1.0157069179100882,1,0.5,-90.0
2162,3.91643297926846,1.1104143610628154,1,0.5,-90.0
2163,4.133569063965194,1.231655903815017,1,0.5,-90.0
2164,4.334851716734963,1.3777094550277782,1,0.5,-90.0
2165,4.517499095540593,1.5465598456900767,1,0.5,-90.0
2166,4.678912480200372,1.7358083925048133,1,0.5,-90.0
2167,4.816861016090504,1.9428437435455868,1,0.5,-90.0
2168,4.929381869319296,2.164724984596661,1,0.5,-90.0
2169,5.014919462543549,2.3983906823378427,1,0.5,-90.0
2170,5.072256031449705,2.6405221899561546,1,0.5,-90.0
2171,5.100597768003281,2.8877790896802615,1,0.5,-90.0
2172,5.099539478301023,3.136650417843711,1,0.5,-90.0
2173,5.069093038541222,3.3837032876293787,1,0.5,-90.0
2174,5.009687934403997,3.625430381049752,1,0.5,-90.0
2175,4.922140667165464,3.8584978545140958,1,0.5,-90.0
2176,4.8076909477335725,4.0795976040673185,1,0.5,-90.0
2177,4.667913983499008,4.28568065493269,1,0.5,-90.0
2178,4.504790118223684,4.473822391062057,1,0.5,-90.0
2179,4.320565100860605,4.641428495811744,1,0.5,-90.0
2180,4.1178491157075925,4.7861205680548355,1,0.5,-90.0
2181,3.8994330067648972,4.9059032626412655,1,0.5,-90.0
2182,3.6684110326958077,4.999076538733128,1,0.5,-90.0
2183,3.4279634360731017,5.0643548542006105,1,0.5,-90.0
2184,3.1814959726282575,5.100810775524744,1,0.5,-90.0
2185,2.932401041932314,5.1079397841072645,1,0.5,-90.0
2186,2.684206149409738,5.085638207504838,1,0.5,-90.0
2187,2.440326954978245,5.034210245076292,1,0.5,-90.0
2188,2.204216376234568,4.954381257393501,1,0.5,-90.0
2189,1.9791233044083603,4.847246842618837,1,0.5,-90.0
2190,1.768234070074674,4.714320552424504,1,0.5,-90.0
2191,1.574450203331467,4.557428069106809,1,0.5,-90.0
2192,1.400514455591459,4.378786511762448,1,0.5,-90.0
2193,1.2488198676160922,4.180849798775123,1,0.5,-90.0
2194,1.12151344317611,3.9664149725628226,1,0.5,-90.0
2195,1.0203469998860215,3.7384275152398656,1,0.5,-90.0
2196,0.9467528699438046,3.500108649072259,1,0.5,-90.0
2197,0.9017446471469239,3.2547315577284017,1,0.5,-90.0
2198,0.8859608731334436,3.005762492462636,1,0.5,-90.0
2199,0.8996209932798931,2.7566204187408685,1,0.5,-90.0
2200,0.9425347841531004,2.5108240353016207,1,0.5,-90.0
2201,1.0141157485828456,2.271748232240564,1,0.5,-90.0
2202,1.113355950443488,2.042768848848378,1,0.5,-90.0
2203,1.2388958872292894,1.82702944990351,1,0.5,-90.0
2204,1.3889663153046932,1.6275758212271416,1,0.5,-90.0
2205,1.5615105141158565,1.447145942943896,1,0.5,-90.0
